Waterbody,MAE,R2
Aquifer_Auser,0.42814329496357434,-0.03145166664944821
Aquifer_Doganella,6.732125227838148,-1.655865519945825
Aquifer_Luco,0.09386021303873868,-1.2257836174070698
Aquifer_Petrignano,0.7162494651987434,-3.9249998745814105
Water_Spring_Amiata,0.020421938274813846,-1.8640016937965003
Water_Spring_Lupa,19.4073073157772,-2.9484009033003127
Water_Spring_Madonna_di_Canneto,3.651408692305516,-3.5520146307961875
Lake_Bilancino,0.32945660803009086,0.6888996883029044
River_Arno,0.19437686457520617,0.3444432058589182
